   0.56055       -1.4395059495E-002
   0.55859       -1.3871011125E-002
   0.55664       -1.3351066099E-002
   0.55469       -1.2835211669E-002
   0.55273       -1.2323435069E-002
   0.55078       -1.1815723512E-002
   0.54883       -1.1312064194E-002
   0.54688       -1.0812444296E-002
   0.54492       -1.0316850986E-002
   0.54297       -9.8252714211E-003
   0.54102       -9.3376927491E-003
   0.53906       -8.8541021117E-003
   0.53711       -8.3744866453E-003
   0.53516       -7.8988334840E-003
   0.53320       -7.4271297608E-003
   0.53125       -6.9593626102E-003
   0.52930       -6.4955191700E-003
   0.52734       -6.0355865836E-003
   0.52539       -5.5795520014E-003
   0.52344       -5.1274025835E-003
   0.52148       -4.6791255011E-003
   0.51953       -4.2347079390E-003
   0.51758       -3.7941370970E-003
   0.51562       -3.3574001925E-003
   0.51367       -2.9244844617E-003
   0.51172       -2.4953771624E-003
   0.50977       -2.0700655752E-003
   0.50781       -1.6485370057E-003
   0.50586       -1.2307787865E-003
   0.50391       -8.1677827906E-004
   0.50195       -4.0652287535E-004
   0.50000       -1.2332799712E-018
   0.49805        4.0280288797E-004
   0.49609        8.0189829329E-004
   0.49414        1.1972986826E-003
   0.49219        1.5890164825E-003
   0.49023        1.9770640781E-003
   0.48828        2.3614538109E-003
   0.48633        2.7421979769E-003
   0.48438        3.1193088254E-003
   0.48242        3.4927985566E-003
   0.48047        3.8626793202E-003
   0.47852        4.2289632136E-003
   0.47656        4.5916622805E-003
   0.47461        4.9507885084E-003
   0.47266        5.3063538279E-003
   0.47070        5.6583701103E-003
   0.46875        6.0068491664E-003
   0.46680        6.3518027445E-003
   0.46484        6.6932425291E-003
   0.46289        7.0311801393E-003
   0.46094        7.3656271268E-003
   0.45898        7.6965949748E-003
   0.45703        8.0240950962E-003
   0.45508        8.3481388324E-003
   0.45312        8.6687374511E-003
   0.45117        8.9859021455E-003
   0.44922        9.2996440325E-003
   0.44727        9.6099741511E-003
   0.44531        9.9169034614E-003
   0.44336        1.0220442843E-002
   0.44141        1.0520603092E-002
   0.43945        1.0817394924E-002
   0.43750        1.1110828968E-002
   0.43555        1.1400915765E-002
   0.43359        1.1687665773E-002
   0.43164        1.1971089357E-002
   0.42969        1.2251196794E-002
   0.42773        1.2527998269E-002
   0.42578        1.2801503875E-002
   0.42383        1.3071723611E-002
   0.42188        1.3338667379E-002
   0.41992        1.3602344986E-002
   0.41797        1.3862766143E-002
   0.41602        1.4119940460E-002
   0.41406        1.4373877447E-002
   0.41211        1.4624586516E-002
   0.41016        1.4872076973E-002
   0.40820        1.5116358023E-002
   0.40625        1.5357438767E-002
   0.40430        1.5595328198E-002
   0.40234        1.5830035207E-002
   0.40039        1.6061568574E-002
   0.39844        1.6289936971E-002
   0.39648        1.6515148962E-002
   0.39453        1.6737213000E-002
   0.39258        1.6956137427E-002
   0.39062        1.7171930472E-002
   0.38867        1.7384600251E-002
   0.38672        1.7594154768E-002
   0.38477        1.7800601909E-002
   0.38281        1.8003949446E-002
   0.38086        1.8204205036E-002
   0.37891        1.8401376215E-002
   0.37695        1.8595470404E-002
   0.37500        1.8786494905E-002
   0.37305        1.8974456898E-002
   0.37109        1.9159363445E-002
   0.36914        1.9341221486E-002
   0.36719        1.9520037840E-002
   0.36523        1.9695819203E-002
   0.36328        1.9868572147E-002
   0.36133        2.0038303124E-002
   0.35938        2.0205018457E-002
   0.35742        2.0368724348E-002
   0.35547        2.0529426871E-002
   0.35352        2.0687131976E-002
   0.35156        2.0841845485E-002
   0.34961        2.0993573094E-002
   0.34766        2.1142320372E-002
   0.34570        2.1288092758E-002
   0.34375        2.1430895566E-002
   0.34180        2.1570733977E-002
   0.33984        2.1707613046E-002
   0.33789        2.1841537697E-002
   0.33594        2.1972512725E-002
   0.33398        2.2100542793E-002
   0.33203        2.2225632436E-002
   0.33008        2.2347786055E-002
   0.32812        2.2467007922E-002
   0.32617        2.2583302176E-002
   0.32422        2.2696672825E-002
   0.32227        2.2807123745E-002
   0.32031        2.2914658679E-002
   0.31836        2.3019281238E-002
   0.31641        2.3120994900E-002
   0.31445        2.3219803010E-002
   0.31250        2.3315708782E-002
   0.31055        2.3408715294E-002
   0.30859        2.3498825492E-002
   0.30664        2.3586042189E-002
   0.30469        2.3670368065E-002
   0.30273        2.3751805664E-002
   0.30078        2.3830357400E-002
   0.29883        2.3906025551E-002
   0.29688        2.3978812261E-002
   0.29492        2.4048719544E-002
   0.29297        2.4115749277E-002
   0.29102        2.4179903204E-002
   0.28906        2.4241182937E-002
   0.28711        2.4299589954E-002
   0.28516        2.4355125598E-002
   0.28320        2.4407791082E-002
   0.28125        2.4457587485E-002
   0.27930        2.4504515751E-002
   0.27734        2.4548576693E-002
   0.27539        2.4589770992E-002
   0.27344        2.4628099197E-002
   0.27148        2.4663561721E-002
   0.26953        2.4696158851E-002
   0.26758        2.4725890737E-002
   0.26562        2.4752757401E-002
   0.26367        2.4776758732E-002
   0.26172        2.4797894489E-002
   0.25977        2.4816164301E-002
   0.25781        2.4831567665E-002
   0.25586        2.4844103949E-002
   0.25391        2.4853772393E-002
   0.25195        2.4860572104E-002
   0.25000        2.4864502065E-002
   0.24805        2.4865561126E-002
   0.24609        2.4863748011E-002
   0.24414        2.4859061318E-002
   0.24219        2.4851499514E-002
   0.24023        2.4841060943E-002
   0.23828        2.4827743820E-002
   0.23633        2.4811546236E-002
   0.23438        2.4792466156E-002
   0.23242        2.4770501419E-002
   0.23047        2.4745649742E-002
   0.22852        2.4717908716E-002
   0.22656        2.4687275811E-002
   0.22461        2.4653748371E-002
   0.22266        2.4617323622E-002
   0.22070        2.4577998665E-002
   0.21875        2.4535770482E-002
   0.21680        2.4490635934E-002
   0.21484        2.4442591762E-002
   0.21289        2.4391634589E-002
   0.21094        2.4337760918E-002
   0.20898        2.4280967134E-002
   0.20703        2.4221249507E-002
   0.20508        2.4158604189E-002
   0.20312        2.4093027217E-002
   0.20117        2.4024514511E-002
   0.19922        2.3953061879E-002
   0.19727        2.3878665015E-002
   0.19531        2.3801319497E-002
   0.19336        2.3721020795E-002
   0.19141        2.3637764266E-002
